Artist Name,Artist Link,Video Title,Video URL,Duration
prodbystone,https://www.youtube.com/@prodbystonne,"[FREE FOR PROFIT] Melodic Type Beat - ""Away""",https://www.youtube.com/watch?v=_GJvUGoQnxQ,2:22
prodbystone,https://www.youtube.com/@prodbystonne,"[FREE FOR PROFIT] Melodic Type Beat - ""Dream Chaser""",https://www.youtube.com/watch?v=g7Eo5sLnH_0,2:53
prodbystone,https://www.youtube.com/@prodbystonne,"[FREE FOR PROFIT] Melodic Type Beat - ""Promises""",https://www.youtube.com/watch?v=zrOFNl9xOAA,2:01
prodbystone,https://www.youtube.com/@prodbystonne,"[FREE FOR PROFIT] Melodic Type Beat - ""Awake""",https://www.youtube.com/watch?v=gImVWE6k_Lk,2:25
prodbystone,https://www.youtube.com/@prodbystonne,"[FREE FOR PROFIT] Melodic Type Beat - ""NO TIME""",https://www.youtube.com/watch?v=6GQ5rz8DSFU,2:30
prodbystone,https://www.youtube.com/@prodbystonne,"[FREE FOR PROFIT] Melodic Type Beat - ""Stayed True""",https://www.youtube.com/watch?v=HTolrag_h8I,2:17
prodbystone,https://www.youtube.com/@prodbystonne,"[FREE FOR PROFIT] Melodic Type Beat - ""Too fly""",https://www.youtube.com/watch?v=PVLequwsyuA,2:20
prodbystone,https://www.youtube.com/@prodbystonne,Error,https://www.youtube.com/watch?v=6vUsI84XLk0,Error
prodbystone,https://www.youtube.com/@prodbystonne,Error,https://www.youtube.com/watch?v=Os2nJNLAsTI&pp=0gcJCesJAYcqIYzv,Error
prodbystone,https://www.youtube.com/@prodbystonne,Error,https://www.youtube.com/watch?v=SCp1QUz87kY,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=5FX6jQ5p-38&pp=0gcJCesJAYcqIYzv,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=dSto_fkfpr0,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=dd2eC5bWru8,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=yhsgey7TvTc,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=sHUJW7F1_Fc&pp=0gcJCesJAYcqIYzv,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=WY8PSdcnnOk,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=rsdEoGO0p0U,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=HV1d9FzdfdE,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=h4rxfptKOD0,Error
Lucy Beatz II,https://www.youtube.com/@lucybeatzii7045,Error,https://www.youtube.com/watch?v=b0ZGSi2T260,Error
